Danceability,Energy,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Views,Likes,Stream,Comments,Description of 0,Description of 1,Description of 2,Description of 3,Description of 4,Description of 5,Description of 6,Description of 7,Description of 8,Description of 9,Title of 0,Title of 1,Title of 2,Title of 3,Title of 4,Title of 5,Title of 6,Title of 7,Title of 8,Title of 9,Composer of 0,Composer of 1,Composer of 2,Composer of 3,Composer of 4,Composer of 5,Composer of 6,Composer of 7,Composer of 8,Composer of 9,Artist of 0,Artist of 1,Artist of 2,Artist of 3,Artist of 4,Artist of 5,Artist of 6,Artist of 7,Artist of 8,Artist of 9,Channel of 0,Channel of 1,Channel of 2,Channel of 3,Channel of 4,Channel of 5,Channel of 6,Channel of 7,Channel of 8,Channel of 9,Album of 0,Album of 1,Album of 2,Album of 3,Album of 4,Album of 5,Album of 6,Album of 7,Album of 8,Album of 9,Track of 0,Track of 1,Track of 2,Track of 3,Track of 4,Track of 5,Track of 6,Track of 7,Track of 8,Track of 9,Key of 0,Key of 1,Key of 2,Key of 3,Key of 4,Key of 5,Key of 6,Key of 7,Key of 8,Key of 9,Key of 10
4.0,0.3400403451462684,-24.933781579663176,0.0341350962501062,0.0040792159049533,0.0004245568877383,0.0027673321681102,0.1177875437519717,95.24297083948628,264653.103277444,2284365.636479941,31145.93849032144,45532361.019782685,63.0,2.5299093655589124,3.1226357535082365,3.550480769230769,3.924776119402985,4.007321537522881,4.455346650998824,4.574353448275863,4.7907995618839,5.6553763440860205,5.192261185006045,0.0,0.1610738255033557,0.171875,0.0,0.0,0.0,0.1939655172413793,0.21358159912376778,0.3209677419354839,0.19830713422007254,0.03202416918429003,0.0652837095790116,0.0967548076923077,0.11940298507462686,0.12385600976205004,0.1509988249118684,0.17726293103448276,0.19879518072289157,0.23333333333333334,0.2593712212817412,0.013897280966767372,0.017693715680292862,0.013221153846153846,0.01253731343283582,0.014032946918852958,0.015863689776733254,0.008620689655172414,0.022453450164293537,0.01021505376344086,0.017533252720677146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9.0,0.3762208787340947,-3.919136815142848,0.0787860754051796,0.0059937637966485,0.0005448908584493,0.10576568481062303,0.46891570087105966,129.41986175664115,203615.8030940577,42767427.8636601,73160.05283485701,57381840.76849828,13171.0,5.204229607250754,6.103721781574128,6.705528846153845,6.241791044776119,6.61012812690665,6.942420681551116,6.649784482758621,6.285323110624317,6.69247311827957,6.40024183796856,0.0,0.1610738255033557,0.171875,0.0,0.0,0.0,0.1939655172413793,0.21358159912376778,0.3209677419354839,0.19830713422007254,0.0036253776435045317,0.008541793776693106,0.0234375,0.037014925373134326,0.043319097010372176,0.05934195064629847,0.07058189655172414,0.09529025191675794,0.16075268817204302,0.20133010882708585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.2,0.2
9.0,0.1292290492619996,-10.264452661166406,0.0905545197844357,0.0070812680390829,0.0008652336935936,0.0003863623999758,0.6621387860697543,120.75414753908365,135905.8927027018,59225951.79441288,24065.18349530208,98742585.36509147,503.0,1.4567975830815711,1.7583892617449663,1.8557692307692308,1.8220895522388063,1.4813910921293472,1.5781433607520565,1.630926724137931,1.5843373493975903,1.6763440860215055,1.6197097944377268,0.6465256797583081,0.8450274557657108,0.8455528846153846,0.8071641791044777,0.6034167175106773,0.6797884841363102,0.6869612068965517,0.5914567360350493,0.6086021505376344,0.6977025392986699,0.0755287009063444,0.09823062843197071,0.12980769230769232,0.13791044776119402,0.12873703477730322,0.13572267920094008,0.1411637931034483,0.14129244249726178,0.12258064516129032,0.11124546553808948,0.024773413897280966,0.03172666259914582,0.03245192307692308,0.029253731343283584,0.03050640634533252,0.022326674500587545,0.028017241379310345,0.019167579408543262,0.031720430107526884,0.024788391777509067,0.0,0.0,0.0,0.0,0.0,0.0,0.0016163793103448276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.1,0.0,0.0,0.2,0.2,0.0,0.0,0.1,0.1
3.0,0.1602730380463462,-2.6322921358204194,0.0589649114775987,0.0010029138775061,0.0140913120264357,0.0007155517236791,0.4901412983851336,138.5483072441661,207455.95610669968,193471845.39412096,-2215.452182852474,11406212.880486537,920.0,0.0,0.1610738255033557,0.171875,0.14626865671641792,0.13117754728492984,0.13337250293772032,0.1939655172413793,0.21358159912376778,0.3209677419354839,0.19830713422007254,0.5232628398791541,0.9328859060402684,0.8629807692307692,0.7367164179104477,0.7675411836485662,1.0170387779083432,1.2349137931034482,1.2595837897042717,1.3887096774193548,1.1251511487303507,0.4809667673716012,0.31970713849908483,0.23197115384615385,0.1808955223880597,0.18852959121415497,0.11750881316098707,0.10183189655172414,0.08378970427163199,0.05053763440860215,0.03325272067714631,0.012688821752265862,0.010372178157413058,0.015625,0.014925373134328358,0.01647345942647956,0.009400705052878966,0.013469827586206896,0.016976998904709748,0.017204301075268817,0.012696493349455865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0491783947429062,-3.463900336158963,0.3561999813924855,0.6750647322035366,9.971799547497924e-05,0.01654450522452329,0.5417984177880277,85.86335475629558,256197.3283515446,35160762.54200418,27363.64677466512,41322513.33834837,16788.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1610738255033557,0.171875,0.0,0.0,0.0,0.1939655172413793,0.21358159912376778,0.3209677419354839,0.19830713422007254,0.0755287009063444,0.09823062843197071,0.12980769230769232,0.13791044776119402,0.12873703477730322,0.13572267920094008,0.1411637931034483,0.14129244249726178,0.12258064516129032,0.11124546553808948,0.008459214501510574,0.010372178157413058,0.0078125,0.011343283582089553,0.017693715680292862,0.017038777908343124,0.016163793103448277,0.01642935377875137,0.026881720430107527,0.03385731559854897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002416918429003021,0.0,0.002403846153846154,0.0023880597014925373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,0.087447728419938,-9.437095787723589,0.0423793859651374,0.2639102490109663,0.0094093724759147,0.1656592002203463,0.7490012996002984,123.77543589726056,253086.50350538988,2190038.589434312,58788.76825668329,49489943.00288476,648.0,5.080966767371602,6.100671140939596,6.604567307692307,6.684179104477612,6.9926784624771186,7.229729729729729,7.2623922413793105,7.171412924424974,7.810752688172044,7.455259975816203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02175226586102719,0.05064063453325198,0.057692307692307696,0.07522388059701493,0.0726052471018914,0.0846063454759107,0.06950431034482758,0.09036144578313253,0.07311827956989247,0.07194679564691657,0.09425981873111783,0.06955460646735814,0.0546875,0.04298507462686567,0.034167175106772425,0.028789659224441832,0.029633620689655173,0.02190580503833516,0.01989247311827957,0.013301088270858524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.2650826682652322,-2.9059476725219486,0.0549600384952727,0.2952407709134418,0.0002276505993863,0.0007575573981572,0.4680998882837879,99.47320743927952,235659.1124906524,-3289490.418366237,-12725.382733027523,38161488.901078805,35.0,0.9244712990936557,1.2385600976205002,1.4525240384615383,1.5605970149253732,1.663209273947529,1.6010575793184487,1.7085129310344827,1.7376779846659365,2.0817204301075267,1.8022974607013302,0.48761329305135953,0.7827943868212325,0.8131009615384615,0.6364179104477612,0.5210494203782794,0.5493537015276145,0.7332974137931034,0.8094194961664842,0.8602150537634409,0.8089480048367593,0.0755287009063444,0.09823062843197071,0.12980769230769232,0.13791044776119402,0.12873703477730322,0.13572267920094008,0.1411637931034483,0.14129244249726178,0.12258064516129032,0.11124546553808948,0.006042296072507553,0.008541793776693106,0.01141826923076923,0.007761194029850746,0.007321537522879805,0.010575793184488837,0.013469827586206896,0.013143483023001095,0.013440860215053764,0.008464328899637243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002738225629791895,0.002688172043010753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6.0,0.1700240141759424,-5.340869382133932,0.0905192763681192,0.0192140301033879,2.7611408682989635e-05,0.033095388745073846,0.770856887515664,78.75984521290306,239016.17659613607,12041728.10589786,28760.106388550164,142185940.5164356,12224.0,5.978851963746224,7.164124466137888,7.68028846153846,7.666268656716419,8.030506406345332,8.248531139835485,8.455818965517242,8.138006571741512,8.66451612903226,8.200725513905683,0.0,0.1610738255033557,0.171875,0.0,0.0,0.0,0.1939655172413793,0.21358159912376778,0.3209677419354839,0.19830713422007254,0.4809667673716012,0.31970713849908483,0.23197115384615385,0.1808955223880597,0.18852959121415497,0.11750881316098707,0.10183189655172414,0.08378970427163199,0.05053763440860215,0.03325272067714631,0.02175226586102719,0.02989627821842587,0.029447115384615384,0.029253731343283584,0.023794996949359364,0.028789659224441832,0.03502155172413793,0.03450164293537788,0.030107526881720432,0.03325272067714631,0.0,0.0018303843807199512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0.0,0.1,0.0,0.1,0.1,0.0,0.0,0.2,0.0
9.0,0.3382461779304443,-2.9409527952277417,0.0442266723134567,0.8743610756165235,0.2817172830424598,0.0066560413729069,0.7481299319637539,135.5365179040253,178858.09146237466,-2302436.5556366285,7585.752332080829,18421933.350056004,2273.0,5.187311178247736,6.35692495424039,6.967548076923075,7.034029850746269,6.960951799877972,7.1257344300822565,7.174030172413794,7.319824753559693,7.847849462365592,7.434099153567108,0.14441087613293052,0.1842586943258084,0.18329326923076922,0.1755223880597015,0.0,0.16745005875440658,0.17672413793103448,0.15991237677984665,0.16075268817204302,0.1795646916565901,0.03202416918429003,0.0652837095790116,0.0967548076923077,0.11940298507462686,0.12385600976205004,0.1509988249118684,0.17726293103448276,0.19879518072289157,0.23333333333333334,0.2593712212817412,0.00785498489425982,0.009762050030506406,0.010817307692307692,0.013134328358208954,0.009762050030506406,0.010575793184488837,0.011314655172413793,0.01095290251916758,0.008602150537634409,0.006650544135429262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4.0,0.3358130116215195,-4.390420835489936,0.0482318822382035,0.0256376878335358,0.0186366057027105,0.0333766973206856,0.6136654558595481,111.39468275570935,230599.8027877049,1559200.4677212343,-18032.506195305497,602808652.9445999,4925.0,2.9413897280966768,3.5832824893227575,3.9483173076923075,4.009552238805971,4.093959731543624,4.382491186839013,4.3496767241379315,4.358707557502739,4.6215053763440865,4.683796856106407,1.192749244712991,1.5241000610128128,1.8503605769230766,1.6955223880597017,1.4954240390482,1.6880141010575793,1.8459051724137931,2.128148959474261,2.151075268817204,1.9087061668681984,0.1323262839879154,0.15436241610738255,0.13521634615384615,0.13373134328358208,0.11836485661989017,0.10752056404230317,0.11422413793103449,0.08050383351588171,0.07204301075268817,0.0501813784764208,0.008459214501510574,0.010372178157413058,0.0078125,0.011343283582089553,0.017693715680292862,0.017038777908343124,0.016163793103448277,0.01642935377875137,0.026881720430107527,0.03385731559854897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5.0,0.0003055584690965,-6.134750984393886,0.07471911983747458,0.0052206349284045,0.0005024272618509,0.0009520451870423,0.1035717393082164,92.5137159022462,277895.97652210767,6884407.251277972,53340.964025764166,15872783.12893661,4293.0,0.7528700906344411,1.0048810250152531,1.3996394230769231,1.6310447761194031,1.5118974984746798,2.1462984723854293,1.870689655172414,2.0531215772179623,2.796236559139785,2.5399032648125757,0.0,0.1610738255033557,0.171875,0.0,0.0,0.0,0.1939655172413793,0.21358159912376778,0.3209677419354839,0.19830713422007254,0.03202416918429003,0.0652837095790116,0.0967548076923077,0.11940298507462686,0.12385600976205004,0.1509988249118684,0.17726293103448276,0.19879518072289157,0.23333333333333334,0.2593712212817412,0.008459214501510574,0.010372178157413058,0.0078125,0.011343283582089553,0.017693715680292862,0.017038777908343124,0.016163793103448277,0.01642935377875137,0.026881720430107527,0.03385731559854897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.3183233355132411,-7.172937779125304,0.1049230136135348,0.0535792033711997,3.1109608769529364e-05,0.026550252729729985,0.40219040919997723,78.39682607075359,140155.04565748828,278129610.0314938,289267.7642273041,168601348.43604884,69239.0,3.6719033232628404,4.625381330079316,4.947716346153845,5.307462686567163,5.010982306284318,5.725616921269095,5.883081896551724,6.0646221248630905,7.048387096774196,6.246070133010881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03202416918429003,0.0652837095790116,0.0967548076923077,0.11940298507462686,0.12385600976205004,0.1509988249118684,0.17726293103448276,0.19879518072289157,0.23333333333333334,0.2593712212817412,0.0283987915407855,0.02867602196461257,0.019230769230769232,0.022686567164179106,0.025015253203172667,0.03172737955346651,0.037176724137931036,0.035596933187294635,0.035483870967741936,0.036275695284159616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,0.218315200645826,-7.516492287836714,0.046543671200207075,0.0150529663607074,0.0075460028156398,0.0094556243806981,0.2865849282711564,98.9613610177628,217026.9073306016,-3931184.9535530014,-29508.727255292288,159638358.80881265,48623.0,1.439274924471299,1.5820622330689444,1.8461538461538463,1.9385074626865673,1.7284929835265406,1.920681551116334,1.7521551724137931,1.8992332968236583,2.0919354838709676,2.1511487303506653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022960725075528703,0.023794996949359364,0.025841346153846152,0.019701492537313434,0.023794996949359364,0.027614571092831962,0.018857758620689655,0.02135815991237678,0.01935483870967742,0.020556227327690448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002190580503833516,0.005376344086021506,0.003022974607013301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3.0,0.0015722430907085,-11.556258027255051,0.0375094654011304,0.4459456789124323,0.6057726679707057,0.002101142654644,0.7247317034229205,87.76804877228935,264441.4599598519,14805302.403454298,103700.00193008574,7774759.799187097,177.0,4.261631419939578,5.391702257474069,5.743990384615384,6.025074626865671,6.0414887126296515,6.602820211515863,6.727909482758619,6.641292442497262,7.300537634408603,6.9431680773881475,0.13595166163141995,0.0,0.0,0.16955223880597015,0.0,0.0,0.0,0.0,0.0,0.0,0.4809667673716012,0.31970713849908483,0.23197115384615385,0.1808955223880597,0.18852959121415497,0.11750881316098707,0.10183189655172414,0.08378970427163199,0.05053763440860215,0.03325272067714631,0.026586102719033233,0.03172666259914582,0.02283653846153846,0.02507462686567164,0.02989627821842587,0.023501762632197415,0.029094827586206896,0.02135815991237678,0.02204301075268817,0.020556227327690448,0.0,0.0,0.002403846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.1,0.0,0.1,0.0,0.2,0.0,0.0,0.1,0.0,0.1
3.0,0.2572246816478621,-10.554770893477908,0.196495341722265,0.4111284378394167,0.22963150696956808,0.0013240352880787,0.7641743036898034,114.28109396817334,276602.16771137057,-3851037.284451506,-17808.969428209602,47343699.87905498,1328.0,7.156495468277947,8.594264795607076,9.221754807692308,9.562985074626864,9.65771812080537,10.420094007050524,10.323814655172418,10.679627601314344,11.569354838709673,10.972793228536885,0.14441087613293052,0.1842586943258084,0.18329326923076922,0.1755223880597015,0.0,0.16745005875440658,0.17672413793103448,0.15991237677984665,0.16075268817204302,0.1795646916565901,0.0036253776435045317,0.008541793776693106,0.0234375,0.037014925373134326,0.043319097010372176,0.05934195064629847,0.07058189655172414,0.09529025191675794,0.16075268817204302,0.20133010882708585,0.012688821752265862,0.010372178157413058,0.015625,0.014925373134328358,0.01647345942647956,0.009400705052878966,0.013469827586206896,0.016976998904709748,0.017204301075268817,0.012696493349455865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,0.263188567063603,-5.479338276948777,0.2190034821932362,0.5521335019189152,0.0076525651345444,0.0006698228190211,0.0791353686432258,140.8318922035827,230439.97166017798,193471845.39412096,1480.137859783983,31897950.410424106,166423.0,1.279154078549849,1.5674191580231849,1.7560096153846154,1.8119402985074626,1.7364246491763273,1.846063454759107,1.8216594827586208,1.9036144578313252,2.0693548387096774,1.9842805320435308,0.14441087613293052,0.1842586943258084,0.18329326923076922,0.1755223880597015,0.0,0.16745005875440658,0.17672413793103448,0.15991237677984665,0.16075268817204302,0.1795646916565901,0.03202416918429003,0.0652837095790116,0.0967548076923077,0.11940298507462686,0.12385600976205004,0.1509988249118684,0.17726293103448276,0.19879518072289157,0.23333333333333334,0.2593712212817412,0.016918429003021148,0.0,0.006610576923076923,0.011343283582089553,0.008541793776693106,0.0,0.008620689655172414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5.0,0.0132252983316547,-16.544818866645684,0.1059444636861115,0.0004274822444789,0.8735771649073746,0.0054462404438449,0.3794377785050797,105.80740604795368,408413.5813106392,-1599343.813808606,-11416.447901398593,24652343.28253627,2.0,9.073716012084592,11.092739475289811,11.567908653846152,11.697910447761195,11.8810250152532,12.383078730904815,11.923491379310349,11.400328587075569,11.926344086021505,11.49153567110036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03202416918429003,0.0652837095790116,0.0967548076923077,0.11940298507462686,0.12385600976205004,0.1509988249118684,0.17726293103448276,0.19879518072289157,0.23333333333333334,0.2593712212817412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3.0,0.2322268689794993,-9.14467455205808,0.0599114152634438,0.012168558776932,0.0006385535226891,0.0330862516261109,0.760082157243691,133.9420885290974,273591.5191571192,31974238.669962376,2969673.0593727566,238693043.155486,10.0,3.7462235649546827,4.907260524710189,5.025240384615384,4.918805970149255,5.0146430750457585,4.9723854289071685,4.916487068965517,4.8713033953997815,4.852688172043011,4.550785973397823,0.36435045317220544,0.42525930445393534,0.46033653846153844,0.4865671641791045,0.40878584502745574,0.6692126909518213,0.6400862068965517,0.721248630887185,0.7870967741935484,0.6674727932285368,0.016314199395770394,0.03111653447223917,0.046875,0.051343283582089554,0.06467358145210494,0.0699177438307873,0.07273706896551724,0.059693318729463304,0.06182795698924731,0.062273276904474005,0.005438066465256798,0.006711409395973154,0.0,0.0,0.006101281269066504,0.008225616921269096,0.007543103448275862,0.0,0.0,0.006045949214026602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9.0,0.30724378249432127,-5.519900214272528,0.054288828667039,0.0847672685843904,0.0003768024906134,0.0012340435116376,0.909723054096985,138.7521514389546,264913.05191121355,194447903.529418,15147.986588027306,151495226.38598746,2.0,0.0,0.1610738255033557,0.171875,0.14626865671641792,0.13117754728492984,0.13337250293772032,0.1939655172413793,0.21358159912376778,0.3209677419354839,0.19830713422007254,0.2199395770392749,0.2410006101281269,0.2770432692307692,0.311044776119403,0.2422208663819402,0.23149236192714454,0.22198275862068967,0.2497261774370208,0.2586021505376344,0.18863361547763,0.02175226586102719,0.05064063453325198,0.057692307692307696,0.07522388059701493,0.0726052471018914,0.0846063454759107,0.06950431034482758,0.09036144578313253,0.07311827956989247,0.07194679564691657,0.014501510574018127,0.020744356314826115,0.02283653846153846,0.019701492537313434,0.025625381330079317,0.02408930669800235,0.02693965517241379,0.0208105147864184,0.01935483870967742,0.016928657799274487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.1858273579644363,-10.216292222481732,0.0524593112156978,0.2764845147952883,0.0133417945637716,0.0024323968894465,0.1977727512949672,105.78074416352544,279741.50547670986,-7565233.505506739,-16982.468737047107,42772478.73283831,32.0,4.080966767371601,5.042098840756558,5.374999999999999,5.5910447761194035,5.593044539353263,6.201527614571093,6.127155172413794,6.361445783132531,6.833333333333334,6.724304715840385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005438066465256798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004270896888346553,0.0,0.0,0.0,0.0,0.0026939655172413795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.2394079521801855,-11.13377397984806,0.0387584006760332,0.0119443353790549,0.0133649672081132,0.0004036697876508,0.2447718634806886,134.60542619703537,273410.19947363745,-6092465.866528554,21665.3751088212,28488709.5515386,2257.0,4.685196374622355,5.754118364856618,5.882211538461538,5.899104477611941,5.400854179377669,5.7179788484136305,5.631465517241379,5.907995618838994,6.263440860215055,5.749093107617896,0.36435045317220544,0.42525930445393534,0.46033653846153844,0.4865671641791045,0.40878584502745574,0.6692126909518213,0.6400862068965517,0.721248630887185,0.7870967741935484,0.6674727932285368,0.1323262839879154,0.15436241610738255,0.13521634615384615,0.13373134328358208,0.11836485661989017,0.10752056404230317,0.11422413793103449,0.08050383351588171,0.07204301075268817,0.0501813784764208,0.03564954682779456,0.03355704697986577,0.025841346153846152,0.023880597014925373,0.02928615009151922,0.023501762632197415,0.020474137931034482,0.019715224534501644,0.012903225806451613,0.009673518742442563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,0.0030538752127471,-7.2686607079129075,0.3427826563930922,0.1869082563792214,0.1203244587139945,0.0083036932042376,0.5495041525350838,158.44164401942464,343216.83608211856,367799788.6886512,248462.72188282225,142420051.71314368,49358.0,1.576435045317221,1.7736424649176328,1.9104567307692306,1.8507462686567167,1.7852348993288594,1.9900117508813164,1.570043103448276,1.829682365826944,1.7865591397849463,2.1070133010882706,0.2803625377643505,0.34533251982916413,0.3551682692307692,0.34507462686567164,0.16656497864551556,0.43772032902467684,0.6120689655172413,0.685104052573932,0.8494623655913979,0.6771463119709794,0.0036253776435045317,0.008541793776693106,0.0234375,0.037014925373134326,0.043319097010372176,0.05934195064629847,0.07058189655172414,0.09529025191675794,0.16075268817204302,0.20133010882708585,0.008459214501510574,0.010372178157413058,0.0078125,0.006567164179104477,0.0,0.0,0.0,0.008214676889375685,0.0,0.007859733978234583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
